hedge_id,projet_id,projet,type_hedge,date,année,trim,mois,p50_adj,p90_adj
332,LGCA,Le Grand Camp,,2024-08-01,2024,Q3-24,8,,
333,LGCA,Le Grand Camp,,2024-08-01,2024,Q3-24,8,,
334,LGCA,Le Grand Camp,PPA,2024-08-01,2024,Q3-24,8,-754.34838,-699.696
335,HDC1,Haut de Conge 1,,2024-08-01,2024,Q3-24,8,,
336,HDC1,Haut de Conge 1,,2024-08-01,2024,Q3-24,8,,
337,HDC1,Haut de Conge 1,PPA,2024-08-01,2024,Q3-24,8,-564.24546,-520.66554
338,HDC2,Haut de Conge 2,,2024-08-01,2024,Q3-24,8,,
339,HDC2,Haut de Conge 2,,2024-08-01,2024,Q3-24,8,,
340,HDC2,Haut de Conge 2,PPA,2024-08-01,2024,Q3-24,8,-177.87480000000002,-164.13647999999998
341,HDC3,Haut de Conge 3,,2024-08-01,2024,Q3-24,8,,
342,HDC3,Haut de Conge 3,,2024-08-01,2024,Q3-24,8,,
343,HDC3,Haut de Conge 3,PPA,2024-08-01,2024,Q3-24,8,-568.00092,-524.13096
344,LEPA,Les Eparmonts,,2024-08-01,2024,Q3-24,8,,
345,LEPA,Les Eparmonts,,2024-08-01,2024,Q3-24,8,,
346,SDI1,SdlL1,,2024-08-01,2024,Q3-24,8,,
347,SDI1,SdlL1,,2024-08-01,2024,Q3-24,8,,
348,SDI1,SdlL1,PPA,2024-08-01,2024,Q3-24,8,-898.9850399999999,-829.28166
349,SDI2,SdlL2,,2024-08-01,2024,Q3-24,8,,
350,SDI2,SdlL2,,2024-08-01,2024,Q3-24,8,,
351,SDI2,SdlL2,PPA,2024-08-01,2024,Q3-24,8,-456.82284,-421.40274
352,LMDB,Les Moulins de Boulay,,2024-08-01,2024,Q3-24,8,,
353,STAN,Saint André,,2024-08-01,2024,Q3-24,8,,
354,STAN,Saint André,,2024-08-01,2024,Q3-24,8,,
355,BASS,Bassigny,,2024-08-01,2024,Q3-24,8,,
356,BASS,Bassigny,,2024-08-01,2024,Q3-24,8,,
357,PLAN,Plateau de Langres,,2024-08-01,2024,Q3-24,8,,
358,PLAN,Plateau de Langres,,2024-08-01,2024,Q3-24,8,,
359,PLAN,Plateau de Langres,PPA,2024-08-01,2024,Q3-24,8,-604.2658799999999,-561.8039399999999
360,VAA1,Vallée d'Arce 1 (DR),,2024-08-01,2024,Q3-24,8,,
361,VAA1,Vallée d'Arce 1 (DR),,2024-08-01,2024,Q3-24,8,,
362,VAA1,Vallée d'Arce 1 (DR),PPA,2024-08-01,2024,Q3-24,8,-864.1737,-798.5251199999999
363,VAA2,Vallée d'Arce 2 (NY),,2024-08-01,2024,Q3-24,8,,
364,VAA2,Vallée d'Arce 2 (NY),,2024-08-01,2024,Q3-24,8,,
365,VAA2,Vallée d'Arce 2 (NY),PPA,2024-08-01,2024,Q3-24,8,-428.36952,-395.82762
366,VAA3,Vallée d'Arce 3 (NU),,2024-08-01,2024,Q3-24,8,,
367,VAA3,Vallée d'Arce 3 (NU),,2024-08-01,2024,Q3-24,8,,
368,VAA3,Vallée d'Arce 3 (NU),PPA,2024-08-01,2024,Q3-24,8,-837.9552,-774.29838
369,CHMA,Chasse Marée,,2024-08-01,2024,Q3-24,8,,
370,CHMA,Chasse Marée,,2024-08-01,2024,Q3-24,8,,
371,CHMA,Chasse Marée,PPA,2024-08-01,2024,Q3-24,8,-616.2239999999999,-565.92
372,COCO,Coat Conval,,2024-08-01,2024,Q3-24,8,,
373,COCO,Coat Conval,,2024-08-01,2024,Q3-24,8,,
374,FIER,Fierville,,2024-08-01,2024,Q3-24,8,,
375,FIER,Fierville,,2024-08-01,2024,Q3-24,8,,
376,FIER,Fierville,PPA,2024-08-01,2024,Q3-24,8,-551.32956,-509.65932
377,LEAG,Leign ar Gasprenn,,2024-08-01,2024,Q3-24,8,,
378,LEAG,Leign ar Gasprenn,,2024-08-01,2024,Q3-24,8,,
379,PANN,Pannecé (BS),,2024-08-01,2024,Q3-24,8,,
380,PANN,Pannecé (BS),,2024-08-01,2024,Q3-24,8,,
381,PANN,Pannecé (BS),PPA,2024-08-01,2024,Q3-24,8,-597.4510799999999,-548.92716
382,PANV,Pannecé La Vallière,,2024-08-01,2024,Q3-24,8,,
383,PANV,Pannecé La Vallière,,2024-08-01,2024,Q3-24,8,,
384,PANV,Pannecé La Vallière,PPA,2024-08-01,2024,Q3-24,8,-536.01594,-492.48168
385,RON1,Ronchois 1,,2024-08-01,2024,Q3-24,8,,
386,RON1,Ronchois 1,,2024-08-01,2024,Q3-24,8,,
387,RON1,Ronchois 1,PPA,2024-08-01,2024,Q3-24,8,-783.17124,-727.6365
388,RON2,Ronchois 2,,2024-08-01,2024,Q3-24,8,,
389,RON2,Ronchois 2,,2024-08-01,2024,Q3-24,8,,
390,RON2,Ronchois 2,PPA,2024-08-01,2024,Q3-24,8,-388.21674,-360.68826
391,RON3,Ronchois 3,,2024-08-01,2024,Q3-24,8,,
392,RON3,Ronchois 3,,2024-08-01,2024,Q3-24,8,,
393,RON3,Ronchois 3,PPA,2024-08-01,2024,Q3-24,8,-759.41028,-705.5604599999999
1,ALBE,Ally Bessadous,PPA,2024-09-01,2024,Q3-24,9,-1133.8099,-1033.8177
2,ALME,Ally Mercoeur,PPA,2024-09-01,2024,Q3-24,9,-755.0473,-688.4587
3,ALMO,Ally Monteil,PPA,2024-09-01,2024,Q3-24,9,-980.6717,-894.185
4,ALVE,Ally Verseilles,PPA,2024-09-01,2024,Q3-24,9,-1187.1732,-1082.4748
23,CHEP,Chépy,,2024-09-01,2024,Q3-24,9,,
41,LACI,La Citadelle,,2024-09-01,2024,Q3-24,9,,
296,LACI,La Citadelle,,2024-09-01,2024,Q3-24,9,,
297,LACI,La Citadelle,,2024-09-01,2024,Q3-24,9,,
56,NIBA,Nibas,,2024-09-01,2024,Q3-24,9,,
67,PLOU,Plouguin,,2024-09-01,2024,Q3-24,9,,
300,SPH,St Patrick Hermin,,2024-09-01,2024,Q3-24,9,,
301,SPH,St Patrick Hermin,,2024-09-01,2024,Q3-24,9,,
302,SPH,St Patrick Hermin,PPA,2024-09-01,2024,Q3-24,9,-1292.3886,-1214.67102
303,SPP1,St Patrick Pernois 1,,2024-09-01,2024,Q3-24,9,,
304,SPP1,St Patrick Pernois 1,,2024-09-01,2024,Q3-24,9,,
305,SPP1,St Patrick Pernois 1,PPA,2024-09-01,2024,Q3-24,9,-1015.5089399999999,-954.44148
306,SPP2,St Patrick Pernois 2,,2024-09-01,2024,Q3-24,9,,
307,SPP2,St Patrick Pernois 2,,2024-09-01,2024,Q3-24,9,,
308,SPP2,St Patrick Pernois 2,PPA,2024-09-01,2024,Q3-24,9,-1042.67274,-979.97178
309,SPP3,St Patrick Pernois 3,,2024-09-01,2024,Q3-24,9,,
310,SPP3,St Patrick Pernois 3,,2024-09-01,2024,Q3-24,9,,
311,SPP3,St Patrick Pernois 3,PPA,2024-09-01,2024,Q3-24,9,-514.4931,-483.55409999999995
312,AVI2,Avignonet II,,2024-09-01,2024,Q3-24,9,,
313,AVI2,Avignonet II,,2024-09-01,2024,Q3-24,9,,
314,CHL2,Cham Longe II,,2024-09-01,2024,Q3-24,9,,
315,CHL2,Cham Longe II,,2024-09-01,2024,Q3-24,9,,
316,CHL2,Cham Longe II,PPA,2024-09-01,2024,Q3-24,9,-491.19138,-458.98211999999995
317,CHAR,Charmoy,,2024-09-01,2024,Q3-24,9,,
318,CHAR,Charmoy,,2024-09-01,2024,Q3-24,9,,
319,CHAR,Charmoy,PPA,2024-09-01,2024,Q3-24,9,-921.40878,-858.1360799999999
320,LCLE,Les Clérimois,,2024-09-01,2024,Q3-24,9,,
321,LCLE,Les Clérimois,,2024-09-01,2024,Q3-24,9,,
322,LCLE,Les Clérimois,PPA,2024-09-01,2024,Q3-24,9,-623.28624,-577.8813
323,COCL,Coulonges (CL),,2024-09-01,2024,Q3-24,9,,
324,COCL,Coulonges (CL),,2024-09-01,2024,Q3-24,9,,
325,COCL,Coulonges (CL),PPA,2024-09-01,2024,Q3-24,9,-1000.3332599999999,-920.67228
326,COCP,Coulonges (CP),,2024-09-01,2024,Q3-24,9,,
327,COCP,Coulonges (CP),,2024-09-01,2024,Q3-24,9,,
328,COCP,Coulonges (CP),PPA,2024-09-01,2024,Q3-24,9,-921.0255599999999,-847.6801800000001
329,CONT,Coulonges (NT),,2024-09-01,2024,Q3-24,9,,
330,CONT,Coulonges (NT),,2024-09-01,2024,Q3-24,9,,
331,CONT,Coulonges (NT),PPA,2024-09-01,2024,Q3-24,9,-942.65736,-867.5893799999999
332,LGCA,Le Grand Camp,,2024-09-01,2024,Q3-24,9,,
333,LGCA,Le Grand Camp,,2024-09-01,2024,Q3-24,9,,
334,LGCA,Le Grand Camp,PPA,2024-09-01,2024,Q3-24,9,-967.78806,-897.6719999999999
335,HDC1,Haut de Conge 1,,2024-09-01,2024,Q3-24,9,,
336,HDC1,Haut de Conge 1,,2024-09-01,2024,Q3-24,9,,
337,HDC1,Haut de Conge 1,PPA,2024-09-01,2024,Q3-24,9,-827.96892,-764.02008
338,HDC2,Haut de Conge 2,,2024-09-01,2024,Q3-24,9,,
339,HDC2,Haut de Conge 2,,2024-09-01,2024,Q3-24,9,,
340,HDC2,Haut de Conge 2,PPA,2024-09-01,2024,Q3-24,9,-261.01194,-240.85247999999999
341,HDC3,Haut de Conge 3,,2024-09-01,2024,Q3-24,9,,
342,HDC3,Haut de Conge 3,,2024-09-01,2024,Q3-24,9,,
343,HDC3,Haut de Conge 3,PPA,2024-09-01,2024,Q3-24,9,-833.47968,-769.1052000000001
344,LEPA,Les Eparmonts,,2024-09-01,2024,Q3-24,9,,
345,LEPA,Les Eparmonts,,2024-09-01,2024,Q3-24,9,,
346,SDI1,SdlL1,,2024-09-01,2024,Q3-24,9,,
347,SDI1,SdlL1,,2024-09-01,2024,Q3-24,9,,
348,SDI1,SdlL1,PPA,2024-09-01,2024,Q3-24,9,-1136.6478,-1048.51704
349,SDI2,SdlL2,,2024-09-01,2024,Q3-24,9,,
350,SDI2,SdlL2,,2024-09-01,2024,Q3-24,9,,
351,SDI2,SdlL2,PPA,2024-09-01,2024,Q3-24,9,-577.5921,-532.8081
352,LMDB,Les Moulins de Boulay,,2024-09-01,2024,Q3-24,9,,
353,STAN,Saint André,,2024-09-01,2024,Q3-24,9,,
354,STAN,Saint André,,2024-09-01,2024,Q3-24,9,,
355,BASS,Bassigny,,2024-09-01,2024,Q3-24,9,,
356,BASS,Bassigny,,2024-09-01,2024,Q3-24,9,,
357,PLAN,Plateau de Langres,,2024-09-01,2024,Q3-24,9,,
358,PLAN,Plateau de Langres,,2024-09-01,2024,Q3-24,9,,
359,PLAN,Plateau de Langres,PPA,2024-09-01,2024,Q3-24,9,-793.37868,-737.62776
360,VAA1,Vallée d'Arce 1 (DR),,2024-09-01,2024,Q3-24,9,,
361,VAA1,Vallée d'Arce 1 (DR),,2024-09-01,2024,Q3-24,9,,
362,VAA1,Vallée d'Arce 1 (DR),PPA,2024-09-01,2024,Q3-24,9,-1196.0022,-1105.1457
363,VAA2,Vallée d'Arce 2 (NY),,2024-09-01,2024,Q3-24,9,,
364,VAA2,Vallée d'Arce 2 (NY),,2024-09-01,2024,Q3-24,9,,
365,VAA2,Vallée d'Arce 2 (NY),PPA,2024-09-01,2024,Q3-24,9,-592.8563399999999,-547.8189
366,VAA3,Vallée d'Arce 3 (NU),,2024-09-01,2024,Q3-24,9,,
367,VAA3,Vallée d'Arce 3 (NU),,2024-09-01,2024,Q3-24,9,,
368,VAA3,Vallée d'Arce 3 (NU),PPA,2024-09-01,2024,Q3-24,9,-1159.71624,-1071.61626
369,CHMA,Chasse Marée,,2024-09-01,2024,Q3-24,9,,
370,CHMA,Chasse Marée,,2024-09-01,2024,Q3-24,9,,
371,CHMA,Chasse Marée,PPA,2024-09-01,2024,Q3-24,9,-747.9359999999999,-686.88
372,COCO,Coat Conval,,2024-09-01,2024,Q3-24,9,,
373,COCO,Coat Conval,,2024-09-01,2024,Q3-24,9,,
374,FIER,Fierville,,2024-09-01,2024,Q3-24,9,,
375,FIER,Fierville,,2024-09-01,2024,Q3-24,9,,
376,FIER,Fierville,PPA,2024-09-01,2024,Q3-24,9,-692.0499,-639.7437600000001
377,LEAG,Leign ar Gasprenn,,2024-09-01,2024,Q3-24,9,,
378,LEAG,Leign ar Gasprenn,,2024-09-01,2024,Q3-24,9,,
379,PANN,Pannecé (BS),,2024-09-01,2024,Q3-24,9,,
380,PANN,Pannecé (BS),,2024-09-01,2024,Q3-24,9,,
381,PANN,Pannecé (BS),PPA,2024-09-01,2024,Q3-24,9,-799.0908599999999,-734.19006
382,PANV,Pannecé La Vallière,,2024-09-01,2024,Q3-24,9,,
383,PANV,Pannecé La Vallière,,2024-09-01,2024,Q3-24,9,,
384,PANV,Pannecé La Vallière,PPA,2024-09-01,2024,Q3-24,9,-716.92134,-658.69422
385,RON1,Ronchois 1,,2024-09-01,2024,Q3-24,9,,
386,RON1,Ronchois 1,,2024-09-01,2024,Q3-24,9,,
387,RON1,Ronchois 1,PPA,2024-09-01,2024,Q3-24,9,-988.1418,-918.0726000000001
388,RON2,Ronchois 2,,2024-09-01,2024,Q3-24,9,,
389,RON2,Ronchois 2,,2024-09-01,2024,Q3-24,9,,
390,RON2,Ronchois 2,PPA,2024-09-01,2024,Q3-24,9,-489.82032,-455.0871
391,RON3,Ronchois 3,,2024-09-01,2024,Q3-24,9,,
392,RON3,Ronchois 3,,2024-09-01,2024,Q3-24,9,,
393,RON3,Ronchois 3,PPA,2024-09-01,2024,Q3-24,9,-958.1621999999999,-890.2188600000001
1,ALBE,Ally Bessadous,PPA,2024-10-01,2024,Q4-24,10,-1823.5442,-1662.7234
2,ALME,Ally Mercoeur,PPA,2024-10-01,2024,Q4-24,10,-1214.3678,-1107.2711
3,ALMO,Ally Monteil,PPA,2024-10-01,2024,Q4-24,10,-1577.247,-1438.1475
4,ALVE,Ally Verseilles,PPA,2024-10-01,2024,Q4-24,10,-1909.3702,-1740.9803
23,CHEP,Chépy,,2024-10-01,2024,Q4-24,10,,
41,LACI,La Citadelle,,2024-10-01,2024,Q4-24,10,,
296,LACI,La Citadelle,,2024-10-01,2024,Q4-24,10,,
297,LACI,La Citadelle,,2024-10-01,2024,Q4-24,10,,
56,NIBA,Nibas,,2024-10-01,2024,Q4-24,10,,
67,PLOU,Plouguin,,2024-10-01,2024,Q4-24,10,,
300,SPH,St Patrick Hermin,,2024-10-01,2024,Q4-24,10,,
301,SPH,St Patrick Hermin,,2024-10-01,2024,Q4-24,10,,
302,SPH,St Patrick Hermin,PPA,2024-10-01,2024,Q4-24,10,-1796.6886000000002,-1688.6450399999999
303,SPP1,St Patrick Pernois 1,,2024-10-01,2024,Q4-24,10,,
304,SPP1,St Patrick Pernois 1,,2024-10-01,2024,Q4-24,10,,
305,SPP1,St Patrick Pernois 1,PPA,2024-10-01,2024,Q4-24,10,-1411.7683799999998,-1326.8719199999998
306,SPP2,St Patrick Pernois 2,,2024-10-01,2024,Q4-24,10,,
307,SPP2,St Patrick Pernois 2,,2024-10-01,2024,Q4-24,10,,
308,SPP2,St Patrick Pernois 2,PPA,2024-10-01,2024,Q4-24,10,-1449.53166,-1362.36432
309,SPP3,St Patrick Pernois 3,,2024-10-01,2024,Q4-24,10,,
310,SPP3,St Patrick Pernois 3,,2024-10-01,2024,Q4-24,10,,
311,SPP3,St Patrick Pernois 3,PPA,2024-10-01,2024,Q4-24,10,-715.25226,-672.24066
312,AVI2,Avignonet II,,2024-10-01,2024,Q4-24,10,,
313,AVI2,Avignonet II,,2024-10-01,2024,Q4-24,10,,
314,CHL2,Cham Longe II,,2024-10-01,2024,Q4-24,10,,
315,CHL2,Cham Longe II,,2024-10-01,2024,Q4-24,10,,
316,CHL2,Cham Longe II,PPA,2024-10-01,2024,Q4-24,10,-591.05706,-552.29922
317,CHAR,Charmoy,,2024-10-01,2024,Q4-24,10,,
318,CHAR,Charmoy,,2024-10-01,2024,Q4-24,10,,
319,CHAR,Charmoy,PPA,2024-10-01,2024,Q4-24,10,-1288.03536,-1199.5865999999999
320,LCLE,Les Clérimois,,2024-10-01,2024,Q4-24,10,,
321,LCLE,Les Clérimois,,2024-10-01,2024,Q4-24,10,,
322,LCLE,Les Clérimois,PPA,2024-10-01,2024,Q4-24,10,-854.47548,-792.2289599999999
323,COCL,Coulonges (CL),,2024-10-01,2024,Q4-24,10,,
324,COCL,Coulonges (CL),,2024-10-01,2024,Q4-24,10,,
325,COCL,Coulonges (CL),PPA,2024-10-01,2024,Q4-24,10,-1450.3213799999999,-1334.8258199999998
326,COCP,Coulonges (CP),,2024-10-01,2024,Q4-24,10,,
327,COCP,Coulonges (CP),,2024-10-01,2024,Q4-24,10,,
328,COCP,Coulonges (CP),PPA,2024-10-01,2024,Q4-24,10,-1335.3380399999999,-1228.9990799999998
329,CONT,Coulonges (NT),,2024-10-01,2024,Q4-24,10,,
330,CONT,Coulonges (NT),,2024-10-01,2024,Q4-24,10,,
331,CONT,Coulonges (NT),PPA,2024-10-01,2024,Q4-24,10,-1366.7006999999999,-1257.86418
332,LGCA,Le Grand Camp,,2024-10-01,2024,Q4-24,10,,
333,LGCA,Le Grand Camp,,2024-10-01,2024,Q4-24,10,,
334,LGCA,Le Grand Camp,PPA,2024-10-01,2024,Q4-24,10,-1324.49544,-1228.5359999999998
335,HDC1,Haut de Conge 1,,2024-10-01,2024,Q4-24,10,,
336,HDC1,Haut de Conge 1,,2024-10-01,2024,Q4-24,10,,
337,HDC1,Haut de Conge 1,PPA,2024-10-01,2024,Q4-24,10,-1178.78238,-1087.7382
338,HDC2,Haut de Conge 2,,2024-10-01,2024,Q4-24,10,,
339,HDC2,Haut de Conge 2,,2024-10-01,2024,Q4-24,10,,
340,HDC2,Haut de Conge 2,PPA,2024-10-01,2024,Q4-24,10,-371.60364,-342.90252
341,HDC3,Haut de Conge 3,,2024-10-01,2024,Q4-24,10,,
342,HDC3,Haut de Conge 3,,2024-10-01,2024,Q4-24,10,,
343,HDC3,Haut de Conge 3,PPA,2024-10-01,2024,Q4-24,10,-1186.62804,-1094.9779199999998
344,LEPA,Les Eparmonts,,2024-10-01,2024,Q4-24,10,,
345,LEPA,Les Eparmonts,,2024-10-01,2024,Q4-24,10,,
346,SDI1,SdlL1,,2024-10-01,2024,Q4-24,10,,
347,SDI1,SdlL1,,2024-10-01,2024,Q4-24,10,,
348,SDI1,SdlL1,PPA,2024-10-01,2024,Q4-24,10,-1455.25362,-1342.4195399999999
349,SDI2,SdlL2,,2024-10-01,2024,Q4-24,10,,
350,SDI2,SdlL2,,2024-10-01,2024,Q4-24,10,,
351,SDI2,SdlL2,PPA,2024-10-01,2024,Q4-24,10,-739.49292,-682.15578
352,LMDB,Les Moulins de Boulay,,2024-10-01,2024,Q4-24,10,,
353,STAN,Saint André,,2024-10-01,2024,Q4-24,10,,
354,STAN,Saint André,,2024-10-01,2024,Q4-24,10,,
355,BASS,Bassigny,,2024-10-01,2024,Q4-24,10,,
356,BASS,Bassigny,,2024-10-01,2024,Q4-24,10,,
357,PLAN,Plateau de Langres,,2024-10-01,2024,Q4-24,10,,
358,PLAN,Plateau de Langres,,2024-10-01,2024,Q4-24,10,,
359,PLAN,Plateau de Langres,PPA,2024-10-01,2024,Q4-24,10,-1026.13296,-954.0263399999999
360,VAA1,Vallée d'Arce 1 (DR),,2024-10-01,2024,Q4-24,10,,
361,VAA1,Vallée d'Arce 1 (DR),,2024-10-01,2024,Q4-24,10,,
362,VAA1,Vallée d'Arce 1 (DR),PPA,2024-10-01,2024,Q4-24,10,-1703.5046399999999,-1574.0947199999998
363,VAA2,Vallée d'Arce 2 (NY),,2024-10-01,2024,Q4-24,10,,
364,VAA2,Vallée d'Arce 2 (NY),,2024-10-01,2024,Q4-24,10,,
365,VAA2,Vallée d'Arce 2 (NY),PPA,2024-10-01,2024,Q4-24,10,-844.4245199999999,-780.2762399999999
366,VAA3,Vallée d'Arce 3 (NU),,2024-10-01,2024,Q4-24,10,,
367,VAA3,Vallée d'Arce 3 (NU),,2024-10-01,2024,Q4-24,10,,
368,VAA3,Vallée d'Arce 3 (NU),PPA,2024-10-01,2024,Q4-24,10,-1651.8213600000001,-1526.33772
369,CHMA,Chasse Marée,,2024-10-01,2024,Q4-24,10,,
370,CHMA,Chasse Marée,,2024-10-01,2024,Q4-24,10,,
371,CHMA,Chasse Marée,PPA,2024-10-01,2024,Q4-24,10,-1136.0159999999998,-1043.28
372,COCO,Coat Conval,,2024-10-01,2024,Q4-24,10,,
373,COCO,Coat Conval,,2024-10-01,2024,Q4-24,10,,
374,FIER,Fierville,,2024-10-01,2024,Q4-24,10,,
375,FIER,Fierville,,2024-10-01,2024,Q4-24,10,,
376,FIER,Fierville,PPA,2024-10-01,2024,Q4-24,10,-1004.99502,-929.0360999999999
377,LEAG,Leign ar Gasprenn,,2024-10-01,2024,Q4-24,10,,
378,LEAG,Leign ar Gasprenn,,2024-10-01,2024,Q4-24,10,,
379,PANN,Pannecé (BS),,2024-10-01,2024,Q4-24,10,,
380,PANN,Pannecé (BS),,2024-10-01,2024,Q4-24,10,,
381,PANN,Pannecé (BS),PPA,2024-10-01,2024,Q4-24,10,-1087.85892,-999.5048999999999
382,PANV,Pannecé La Vallière,,2024-10-01,2024,Q4-24,10,,
383,PANV,Pannecé La Vallière,,2024-10-01,2024,Q4-24,10,,
384,PANV,Pannecé La Vallière,PPA,2024-10-01,2024,Q4-24,10,-975.9956999999999,-896.727
385,RON1,Ronchois 1,,2024-10-01,2024,Q4-24,10,,
386,RON1,Ronchois 1,,2024-10-01,2024,Q4-24,10,,
387,RON1,Ronchois 1,PPA,2024-10-01,2024,Q4-24,10,-1480.68306,-1375.6877399999998
388,RON2,Ronchois 2,,2024-10-01,2024,Q4-24,10,,
389,RON2,Ronchois 2,,2024-10-01,2024,Q4-24,10,,
390,RON2,Ronchois 2,PPA,2024-10-01,2024,Q4-24,10,-733.9722,-681.92616
391,RON3,Ronchois 3,,2024-10-01,2024,Q4-24,10,,
392,RON3,Ronchois 3,,2024-10-01,2024,Q4-24,10,,
393,RON3,Ronchois 3,PPA,2024-10-01,2024,Q4-24,10,-1435.7601,-1333.95024
1,ALBE,Ally Bessadous,PPA,2024-11-01,2024,Q4-24,11,-2042.7475,-1862.5949
2,ALME,Ally Mercoeur,PPA,2024-11-01,2024,Q4-24,11,-1360.3436,-1240.3731
3,ALMO,Ally Monteil,PPA,2024-11-01,2024,Q4-24,11,-1766.8435,-1611.0233
4,ALVE,Ally Verseilles,PPA,2024-11-01,2024,Q4-24,11,-2138.8903,-1950.2588
23,CHEP,Chépy,,2024-11-01,2024,Q4-24,11,,
41,LACI,La Citadelle,,2024-11-01,2024,Q4-24,11,,
296,LACI,La Citadelle,,2024-11-01,2024,Q4-24,11,,
297,LACI,La Citadelle,,2024-11-01,2024,Q4-24,11,,
56,NIBA,Nibas,,2024-11-01,2024,Q4-24,11,,
67,PLOU,Plouguin,,2024-11-01,2024,Q4-24,11,,
300,SPH,St Patrick Hermin,,2024-11-01,2024,Q4-24,11,,
301,SPH,St Patrick Hermin,,2024-11-01,2024,Q4-24,11,,
302,SPH,St Patrick Hermin,PPA,2024-11-01,2024,Q4-24,11,-1859.9658,-1748.11704
303,SPP1,St Patrick Pernois 1,,2024-11-01,2024,Q4-24,11,,
304,SPP1,St Patrick Pernois 1,,2024-11-01,2024,Q4-24,11,,
305,SPP1,St Patrick Pernois 1,PPA,2024-11-01,2024,Q4-24,11,-1461.48912,-1373.60274
306,SPP2,St Patrick Pernois 2,,2024-11-01,2024,Q4-24,11,,
307,SPP2,St Patrick Pernois 2,,2024-11-01,2024,Q4-24,11,,
308,SPP2,St Patrick Pernois 2,PPA,2024-11-01,2024,Q4-24,11,-1500.58242,-1410.3451200000002
309,SPP3,St Patrick Pernois 3,,2024-11-01,2024,Q4-24,11,,
310,SPP3,St Patrick Pernois 3,,2024-11-01,2024,Q4-24,11,,
311,SPP3,St Patrick Pernois 3,PPA,2024-11-01,2024,Q4-24,11,-740.4425399999999,-695.91618
312,AVI2,Avignonet II,,2024-11-01,2024,Q4-24,11,,
313,AVI2,Avignonet II,,2024-11-01,2024,Q4-24,11,,
314,CHL2,Cham Longe II,,2024-11-01,2024,Q4-24,11,,
315,CHL2,Cham Longe II,,2024-11-01,2024,Q4-24,11,,
316,CHL2,Cham Longe II,PPA,2024-11-01,2024,Q4-24,11,-758.23968,-708.51906
317,CHAR,Charmoy,,2024-11-01,2024,Q4-24,11,,
318,CHAR,Charmoy,,2024-11-01,2024,Q4-24,11,,
319,CHAR,Charmoy,PPA,2024-11-01,2024,Q4-24,11,-1339.22472,-1247.2608
320,LCLE,Les Clérimois,,2024-11-01,2024,Q4-24,11,,
321,LCLE,Les Clérimois,,2024-11-01,2024,Q4-24,11,,
322,LCLE,Les Clérimois,PPA,2024-11-01,2024,Q4-24,11,-893.3152799999999,-828.23934
323,COCL,Coulonges (CL),,2024-11-01,2024,Q4-24,11,,
324,COCL,Coulonges (CL),,2024-11-01,2024,Q4-24,11,,
325,COCL,Coulonges (CL),PPA,2024-11-01,2024,Q4-24,11,-1651.03548,-1519.55616
326,COCP,Coulonges (CP),,2024-11-01,2024,Q4-24,11,,
327,COCP,Coulonges (CP),,2024-11-01,2024,Q4-24,11,,
328,COCP,Coulonges (CP),PPA,2024-11-01,2024,Q4-24,11,-1520.1393,-1399.0837800000002
329,CONT,Coulonges (NT),,2024-11-01,2024,Q4-24,11,,
330,CONT,Coulonges (NT),,2024-11-01,2024,Q4-24,11,,
331,CONT,Coulonges (NT),PPA,2024-11-01,2024,Q4-24,11,-1555.8422999999998,-1431.94362
332,LGCA,Le Grand Camp,,2024-11-01,2024,Q4-24,11,,
333,LGCA,Le Grand Camp,,2024-11-01,2024,Q4-24,11,,
334,LGCA,Le Grand Camp,PPA,2024-11-01,2024,Q4-24,11,-1387.3578,-1286.8439999999998
335,HDC1,Haut de Conge 1,,2024-11-01,2024,Q4-24,11,,
336,HDC1,Haut de Conge 1,,2024-11-01,2024,Q4-24,11,,
337,HDC1,Haut de Conge 1,PPA,2024-11-01,2024,Q4-24,11,-1192.27524,-1100.18892
338,HDC2,Haut de Conge 2,,2024-11-01,2024,Q4-24,11,,
339,HDC2,Haut de Conge 2,,2024-11-01,2024,Q4-24,11,,
340,HDC2,Haut de Conge 2,PPA,2024-11-01,2024,Q4-24,11,-375.85715999999996,-346.82753999999994
341,HDC3,Haut de Conge 3,,2024-11-01,2024,Q4-24,11,,
342,HDC3,Haut de Conge 3,,2024-11-01,2024,Q4-24,11,,
343,HDC3,Haut de Conge 3,PPA,2024-11-01,2024,Q4-24,11,-1200.21072,-1107.5114999999998
344,LEPA,Les Eparmonts,,2024-11-01,2024,Q4-24,11,,
345,LEPA,Les Eparmonts,,2024-11-01,2024,Q4-24,11,,
346,SDI1,SdlL1,,2024-11-01,2024,Q4-24,11,,
347,SDI1,SdlL1,,2024-11-01,2024,Q4-24,11,,
348,SDI1,SdlL1,PPA,2024-11-01,2024,Q4-24,11,-1787.6369399999999,-1649.0312999999999
349,SDI2,SdlL2,,2024-11-01,2024,Q4-24,11,,
350,SDI2,SdlL2,,2024-11-01,2024,Q4-24,11,,
351,SDI2,SdlL2,PPA,2024-11-01,2024,Q4-24,11,-908.39484,-837.9618
352,LMDB,Les Moulins de Boulay,,2024-11-01,2024,Q4-24,11,,
353,STAN,Saint André,,2024-11-01,2024,Q4-24,11,,
354,STAN,Saint André,,2024-11-01,2024,Q4-24,11,,
355,BASS,Bassigny,,2024-11-01,2024,Q4-24,11,,
356,BASS,Bassigny,,2024-11-01,2024,Q4-24,11,,
