asset_id,projet_id,projet,date,année,trim,mois,p50_adj,p90_adj
158,ECO9,Seuil du Cambrésis (RIB2),2027-05-01,2027,Q2-27,5,1851.9346494000004,1481.5477195200003
159,EC1,Frégicourt (COM),2027-05-01,2027,Q2-27,5,1998.6816000000001,1598.9452800000001
161,GE3,Vallée de l'Arce Extension,2027-05-01,2027,Q2-27,5,4497.0336,3597.6268800000007
162,SE10,Montagne d'Aureille,2027-05-01,2027,Q2-27,5,,
163,AURA22,Chazottes / Rageade,2027-05-01,2027,Q2-27,5,3997.3632000000002,3197.8905600000003
164,NGE7,Neuvilly-Briastre,2027-05-01,2027,Q2-27,5,1798.81344,1439.050752
165,GO13,Bois Désiré,2027-05-01,2027,Q2-27,5,1389.7083,1111.76664
166,N4,Ouest Château-Thierry (OCT)*,2027-05-01,2027,Q2-27,5,2876.696181,2301.3569448
167,N8,Ouest Vron (OVron),2027-05-01,2027,Q2-27,5,4197.23136,3357.785088
170,AURA24,Mercoeur,2027-05-01,2027,Q2-27,5,4891.773216,3913.4185727999998
171,N3,Fontaine-lès-Boulans (FLB),2027-05-01,2027,Q2-27,5,2876.696181,2301.3569448
172,AURA26,Astet (La Verrerie),2027-05-01,2027,Q2-27,5,,
173,AURA27,Lespéron (La Fayette),2027-05-01,2027,Q2-27,5,,
174,GO16,Préveranges,2027-05-01,2027,Q2-27,5,1873.7640000000001,1499.0112000000001
180,GO29,Prospection EOL GO 2022,2027-05-01,2027,Q2-27,5,,
181,GO07,Prospection EOL Ouest 2022/2023 - 1 -,2027-05-01,2027,Q2-27,5,,
182,GO24,Prospection EOL Ouest 2022/2023 - 2 -,2027-05-01,2027,Q2-27,5,,
183,GO39,Prospection EOL Ouest 2022/2023 - 3 -,2027-05-01,2027,Q2-27,5,,
184,GO40,Prospection EOL Ouest 2022/2023 - 4 -,2027-05-01,2027,Q2-27,5,,
186,SO15,prospection éolien Bdx,2027-05-01,2027,Q2-27,5,,
187,B9,Prospection Eolien Bdx 8,2027-05-01,2027,Q2-27,5,,
189,AURA34,Repowering La Citadelle,2027-05-01,2027,Q2-27,5,1776.328272,1421.0626176
190,AURA35,Repowering Ally Mercoeur,2027-05-01,2027,Q2-27,5,11332.524671999998,9066.0197376
191,AURA36,Repowering Sources de la Loire,2027-05-01,2027,Q2-27,5,,
194,B8,Prospection éolien MPL,2027-05-01,2027,Q2-27,5,,
195,NGE10,Prospection NGE 10,2027-05-01,2027,Q2-27,5,,
197,NGE13,Prospection NGE 13,2027-05-01,2027,Q2-27,5,1496.512848,1197.2102784
202,NGE18,Prospection NGE 18,2027-05-01,2027,Q2-27,5,,
207,NGE5,Prospection NGE 5,2027-05-01,2027,Q2-27,5,,
208,NGE20,Prospection NGE20,2027-05-01,2027,Q2-27,5,,
209,NGE21,Prospection NGE21,2027-05-01,2027,Q2-27,5,,
212,AURA43,Prospection éolien AURA - 1,2027-05-01,2027,Q2-27,5,,
213,AURA44,Prospection éolien MC - 2,2027-05-01,2027,Q2-27,5,,
215,AURA46,Prospection éolien MC - 3,2027-05-01,2027,Q2-27,5,,
218,BFC01,Clérimois II,2027-05-01,2027,Q2-27,5,,
219,BFC02,Prospection éolien BFC - 1,2027-05-01,2027,Q2-27,5,,
224,BFC06,Prospection éolien BFC - 2,2027-05-01,2027,Q2-27,5,,
260,GO17,Prospection TL EOL 49/72,2027-05-01,2027,Q2-27,5,,
262,GE6,Vinets,2027-05-01,2027,Q2-27,5,4996.704,3997.3632000000002
263,ECO6,Ostrevent (OST),2027-05-01,2027,Q2-27,5,2751.622434,2201.2979472
264,NGE3,Repowering Chasse Marée,2027-05-01,2027,Q2-27,5,1484.021088,1187.2168703999998
266,KEI4,Repowering Mont de Bézard II,2027-05-01,2027,Q2-27,5,3934.9044000000004,3147.9235200000003
267,GO26,Repowering Pannecé,2027-05-01,2027,Q2-27,5,3372.7752,2698.2201600000003
268,GO25,Repowering Plouguin,2027-05-01,2027,Q2-27,5,,
271,NGE8,Repowering St-André,2027-05-01,2027,Q2-27,5,2186.058,1748.8464000000001
272,NGE11,Repowering St-Patrick Hermin,2027-05-01,2027,Q2-27,5,1798.81344,1439.050752
274,GO18,Repowering Vaux des Roques,2027-05-01,2027,Q2-27,5,1551.476592,1241.1812736
277,BFC12,Prospection éolien BFC - 3,2027-05-01,2027,Q2-27,5,,
279,GO33,Saint-Evroult-de-Monfort,2027-05-01,2027,Q2-27,5,,
280,GO05,Prospection EOL/PV,2027-05-01,2027,Q2-27,5,,
281,GO28,SEIDER (CRI ou HEU2),2027-05-01,2027,Q2-27,5,,
282,BFC14,Prospection éolien BFC - 4,2027-05-01,2027,Q2-27,5,,
283,GO04,Silfiac,2027-05-01,2027,Q2-27,5,1499.0112000000001,1199.2089600000002
286,GO19,Repowering Ronchois,2027-05-01,2027,Q2-27,5,6070.995360000001,4856.7962880000005
289,SO14,Bruyeres - Glenic,2027-05-01,2027,Q2-27,5,1873.7640000000001,1499.0112000000001
290,GO10,Repowering Grand-Camp ,2027-05-01,2027,Q2-27,5,1499.0112000000001,1199.2089600000002
292,NGE9,Repowering St-Patrick Valhuon,2027-05-01,2027,Q2-27,5,3507.6862079999996,2806.1489664
293,NGE19,XLCB 2,2027-05-01,2027,Q2-27,5,,
106,AURA01,Deux-Chaises et le Theil,2027-06-01,2027,Q2-27,6,,
107,AURA02,Massif du Devès,2027-06-01,2027,Q2-27,6,1594.2078720000002,1275.3662976
108,AURA03,Chazemais (Les Brandes),2027-06-01,2027,Q2-27,6,,
114,NGE6,Bachant,2027-06-01,2027,Q2-27,6,2149.4937600000003,1719.5950080000005
115,AURA04,Blomard - BMF,2027-06-01,2027,Q2-27,6,,
116,N15,Caumont-Chériennes (CC),2027-06-01,2027,Q2-27,6,2145.762,1716.6096
117,ECO5,Les Cent Mencaudées (SOL),2027-06-01,2027,Q2-27,6,1865.88,1492.7040000000002
118,GE2,Bonnecourt-Chauffourt,2027-06-01,2027,Q2-27,6,,
120,ECO8,Bois de St-Aubert (WAL)*,2027-06-01,2027,Q2-27,6,1992.75984,1594.207872
121,GO08,Canville-les-deux-eglises (co-dev KDE),2027-06-01,2027,Q2-27,6,1791.2448000000002,1432.9958400000003
122,KEI2,Bois Ricart,2027-06-01,2027,Q2-27,6,1741.488,1393.1904000000002
125,AURA06,Saint-Angel,2027-06-01,2027,Q2-27,6,,
126,AURA08,Forêt de Bauzon,2027-06-01,2027,Q2-27,6,,
127,AURA09,Extension Sources de la Loire,2027-06-01,2027,Q2-27,6,1194.1632,955.3305600000001
129,AURA10,Sainte-Eulalie,2027-06-01,2027,Q2-27,6,,
130,GO15,Marcillé,2027-06-01,2027,Q2-27,6,1492.7040000000002,1194.1632
132,N16,Moulin Blanc,2027-06-01,2027,Q2-27,6,3184.4352000000003,2547.5481600000003
133,N12,Extension Fortel (XFB-62),2027-06-01,2027,Q2-27,6,1791.2448000000002,1432.9958400000003
134,GO21,Extension Grand Camp,2027-06-01,2027,Q2-27,6,1074.7468800000001,859.7975040000002
135,ECO7,Extension La Chaussée Brunehaut (XLCB),2027-06-01,2027,Q2-27,6,,
136,GO27,Extension Plaine de Beaunay,2027-06-01,2027,Q2-27,6,1791.2448000000002,1432.9958400000003
138,N2,Febvin-Palfart Fiefs (FPF),2027-06-01,2027,Q2-27,6,1273.15212,1018.5216959999999
139,EC2,Fermes de Septenville (BOC),2027-06-01,2027,Q2-27,6,1373.28768,1098.630144
140,GO11,FEVA (Co-Dev Nordex),2027-06-01,2027,Q2-27,6,895.6224000000001,716.4979200000001
141,S18,Fond de plaine (Repowering),2027-06-01,2027,Q2-27,6,537.3734400000001,429.8987520000001
142,GE1,Eparmonts-Repowering,2027-06-01,2027,Q2-27,6,1641.9744,1313.5795200000002
144,N1,Helfaut (SSO),2027-06-01,2027,Q2-27,6,2214.1776,1771.3420800000001
145,AURA15,Trizac,2027-06-01,2027,Q2-27,6,5314.02624,4251.2209920000005
147,NGE1,Repowering Boulay,2027-06-01,2027,Q2-27,6,1393.1904000000002,1114.5523200000002
150,AURA16,Cézens,2027-06-01,2027,Q2-27,6,,
151,N10,Le Moulin d'Hestrus (LMH-62),2027-06-01,2027,Q2-27,6,1194.1632,955.3305600000001
152,AURA17,Saint-Cernin,2027-06-01,2027,Q2-27,6,,
153,ECO4,Mont de Bagny II (XMB),2027-06-01,2027,Q2-27,6,1660.6332,1328.50656
154,GO22,Les Moulins du Lohan ,2027-06-01,2027,Q2-27,6,8035.7232,6428.578560000001
158,ECO9,Seuil du Cambrésis (RIB2),2027-06-01,2027,Q2-27,6,1475.3139984000002,1180.2511987200003
159,EC1,Frégicourt (COM),2027-06-01,2027,Q2-27,6,1592.2176000000002,1273.7740800000001
161,GE3,Vallée de l'Arce Extension,2027-06-01,2027,Q2-27,6,3582.4896000000003,2865.9916800000005
162,SE10,Montagne d'Aureille,2027-06-01,2027,Q2-27,6,,
163,AURA22,Chazottes / Rageade,2027-06-01,2027,Q2-27,6,3184.4352000000003,2547.5481600000003
164,NGE7,Neuvilly-Briastre,2027-06-01,2027,Q2-27,6,1432.99584,1146.396672
165,GO13,Bois Désiré,2027-06-01,2027,Q2-27,6,1107.0888,885.6710400000001
166,N4,Ouest Château-Thierry (OCT)*,2027-06-01,2027,Q2-27,6,2291.673816,1833.3390528
167,N8,Ouest Vron (OVron),2027-06-01,2027,Q2-27,6,3343.6569600000003,2674.925568
170,AURA24,Mercoeur,2027-06-01,2027,Q2-27,6,3896.9525759999997,3117.5620608
171,N3,Fontaine-lès-Boulans (FLB),2027-06-01,2027,Q2-27,6,2291.673816,1833.3390528
172,AURA26,Astet (La Verrerie),2027-06-01,2027,Q2-27,6,,
173,AURA27,Lespéron (La Fayette),2027-06-01,2027,Q2-27,6,,
174,GO16,Préveranges,2027-06-01,2027,Q2-27,6,1492.7040000000002,1194.1632
180,GO29,Prospection EOL GO 2022,2027-06-01,2027,Q2-27,6,,
181,GO07,Prospection EOL Ouest 2022/2023 - 1 -,2027-06-01,2027,Q2-27,6,,
182,GO24,Prospection EOL Ouest 2022/2023 - 2 -,2027-06-01,2027,Q2-27,6,,
183,GO39,Prospection EOL Ouest 2022/2023 - 3 -,2027-06-01,2027,Q2-27,6,,
184,GO40,Prospection EOL Ouest 2022/2023 - 4 -,2027-06-01,2027,Q2-27,6,,
186,SO15,prospection éolien Bdx,2027-06-01,2027,Q2-27,6,,
187,B9,Prospection Eolien Bdx 8,2027-06-01,2027,Q2-27,6,,
189,AURA34,Repowering La Citadelle,2027-06-01,2027,Q2-27,6,1415.083392,1132.0667136000002
190,AURA35,Repowering Ally Mercoeur,2027-06-01,2027,Q2-27,6,9027.873791999999,7222.299033599999
191,AURA36,Repowering Sources de la Loire,2027-06-01,2027,Q2-27,6,,
194,B8,Prospection éolien MPL,2027-06-01,2027,Q2-27,6,,
195,NGE10,Prospection NGE 10,2027-06-01,2027,Q2-27,6,,
197,NGE13,Prospection NGE 13,2027-06-01,2027,Q2-27,6,1192.172928,953.7383424000002
202,NGE18,Prospection NGE 18,2027-06-01,2027,Q2-27,6,,
207,NGE5,Prospection NGE 5,2027-06-01,2027,Q2-27,6,,
208,NGE20,Prospection NGE20,2027-06-01,2027,Q2-27,6,,
209,NGE21,Prospection NGE21,2027-06-01,2027,Q2-27,6,,
212,AURA43,Prospection éolien AURA - 1,2027-06-01,2027,Q2-27,6,,
213,AURA44,Prospection éolien MC - 2,2027-06-01,2027,Q2-27,6,,
215,AURA46,Prospection éolien MC - 3,2027-06-01,2027,Q2-27,6,,
218,BFC01,Clérimois II,2027-06-01,2027,Q2-27,6,2149.4937600000003,1719.5950080000005
219,BFC02,Prospection éolien BFC - 1,2027-06-01,2027,Q2-27,6,,
224,BFC06,Prospection éolien BFC - 2,2027-06-01,2027,Q2-27,6,,
260,GO17,Prospection TL EOL 49/72,2027-06-01,2027,Q2-27,6,,
262,GE6,Vinets,2027-06-01,2027,Q2-27,6,3980.5440000000003,3184.4352000000003
263,ECO6,Ostrevent (OST),2027-06-01,2027,Q2-27,6,2192.035824,1753.6286592000001
264,NGE3,Repowering Chasse Marée,2027-06-01,2027,Q2-27,6,1182.221568,945.7772544
266,KEI4,Repowering Mont de Bézard II,2027-06-01,2027,Q2-27,6,3134.6784000000002,2507.74272
267,GO26,Repowering Pannecé,2027-06-01,2027,Q2-27,6,2686.8672,2149.4937600000003
268,GO25,Repowering Plouguin,2027-06-01,2027,Q2-27,6,,
271,NGE8,Repowering St-André,2027-06-01,2027,Q2-27,6,1741.488,1393.1904000000002
272,NGE11,Repowering St-Patrick Hermin,2027-06-01,2027,Q2-27,6,1432.99584,1146.396672
274,GO18,Repowering Vaux des Roques,2027-06-01,2027,Q2-27,6,1235.958912,988.7671296
277,BFC12,Prospection éolien BFC - 3,2027-06-01,2027,Q2-27,6,,
279,GO33,Saint-Evroult-de-Monfort,2027-06-01,2027,Q2-27,6,,
280,GO05,Prospection EOL/PV,2027-06-01,2027,Q2-27,6,,
281,GO28,SEIDER (CRI ou HEU2),2027-06-01,2027,Q2-27,6,,
282,BFC14,Prospection éolien BFC - 4,2027-06-01,2027,Q2-27,6,,
283,GO04,Silfiac,2027-06-01,2027,Q2-27,6,1194.1632,955.3305600000001
286,GO19,Repowering Ronchois,2027-06-01,2027,Q2-27,6,4836.360960000001,3869.0887680000005
289,SO14,Bruyeres - Glenic,2027-06-01,2027,Q2-27,6,1492.7040000000002,1194.1632
290,GO10,Repowering Grand-Camp ,2027-06-01,2027,Q2-27,6,1194.1632,955.3305600000001
292,NGE9,Repowering St-Patrick Valhuon,2027-06-01,2027,Q2-27,6,2794.341888,2235.4735104
293,NGE19,XLCB 2,2027-06-01,2027,Q2-27,6,,
106,AURA01,Deux-Chaises et le Theil,2027-07-01,2027,Q3-27,7,,
107,AURA02,Massif du Devès,2027-07-01,2027,Q3-27,7,1571.75424,1257.4033920000002
108,AURA03,Chazemais (Les Brandes),2027-07-01,2027,Q3-27,7,,
114,NGE6,Bachant,2027-07-01,2027,Q3-27,7,2119.2192000000005,1695.3753600000002
115,AURA04,Blomard - BMF,2027-07-01,2027,Q3-27,7,,
116,N15,Caumont-Chériennes (CC),2027-07-01,2027,Q3-27,7,2115.54,1692.432
117,ECO5,Les Cent Mencaudées (SOL),2027-07-01,2027,Q3-27,7,1839.6000000000001,1471.68
118,GE2,Bonnecourt-Chauffourt,2027-07-01,2027,Q3-27,7,,
120,ECO8,Bois de St-Aubert (WAL)*,2027-07-01,2027,Q3-27,7,1964.6927999999998,1571.75424
121,GO08,Canville-les-deux-eglises (co-dev KDE),2027-07-01,2027,Q3-27,7,1766.016,1412.8128000000002
122,KEI2,Bois Ricart,2027-07-01,2027,Q3-27,7,1716.96,1373.568
125,AURA06,Saint-Angel,2027-07-01,2027,Q3-27,7,,
126,AURA08,Forêt de Bauzon,2027-07-01,2027,Q3-27,7,,
127,AURA09,Extension Sources de la Loire,2027-07-01,2027,Q3-27,7,1177.344,941.8752000000001
129,AURA10,Sainte-Eulalie,2027-07-01,2027,Q3-27,7,,
130,GO15,Marcillé,2027-07-01,2027,Q3-27,7,1471.68,1177.344
132,N16,Moulin Blanc,2027-07-01,2027,Q3-27,7,3139.5840000000003,2511.6672000000003
133,N12,Extension Fortel (XFB-62),2027-07-01,2027,Q3-27,7,1766.016,1412.8128000000002
134,GO21,Extension Grand Camp,2027-07-01,2027,Q3-27,7,1059.6096000000002,847.6876800000001
135,ECO7,Extension La Chaussée Brunehaut (XLCB),2027-07-01,2027,Q3-27,7,,
136,GO27,Extension Plaine de Beaunay,2027-07-01,2027,Q3-27,7,1766.016,1412.8128000000002
138,N2,Febvin-Palfart Fiefs (FPF),2027-07-01,2027,Q3-27,7,1255.2204,1004.1763199999999
139,EC2,Fermes de Septenville (BOC),2027-07-01,2027,Q3-27,7,1353.9456,1083.1564799999999
140,GO11,FEVA (Co-Dev Nordex),2027-07-01,2027,Q3-27,7,883.008,706.4064000000001
141,S18,Fond de plaine (Repowering),2027-07-01,2027,Q3-27,7,529.8048000000001,423.84384000000006
142,GE1,Eparmonts-Repowering,2027-07-01,2027,Q3-27,7,1618.848,1295.0784
144,N1,Helfaut (SSO),2027-07-01,2027,Q3-27,7,2182.992,1746.3936
145,AURA15,Trizac,2027-07-01,2027,Q3-27,7,5239.1808,4191.34464
147,NGE1,Repowering Boulay,2027-07-01,2027,Q3-27,7,1373.568,1098.8544000000002
150,AURA16,Cézens,2027-07-01,2027,Q3-27,7,,
151,N10,Le Moulin d'Hestrus (LMH-62),2027-07-01,2027,Q3-27,7,1177.344,941.8752000000001
152,AURA17,Saint-Cernin,2027-07-01,2027,Q3-27,7,,
153,ECO4,Mont de Bagny II (XMB),2027-07-01,2027,Q3-27,7,1637.2440000000001,1309.7952
154,GO22,Les Moulins du Lohan ,2027-07-01,2027,Q3-27,7,7922.544,6338.035200000001
158,ECO9,Seuil du Cambrésis (RIB2),2027-07-01,2027,Q3-27,7,1454.5349280000003,1163.6279424000002
159,EC1,Frégicourt (COM),2027-07-01,2027,Q3-27,7,1569.7920000000001,1255.8336000000002
161,GE3,Vallée de l'Arce Extension,2027-07-01,2027,Q3-27,7,3532.032,2825.6256000000003
162,SE10,Montagne d'Aureille,2027-07-01,2027,Q3-27,7,,
163,AURA22,Chazottes / Rageade,2027-07-01,2027,Q3-27,7,3139.5840000000003,2511.6672000000003
164,NGE7,Neuvilly-Briastre,2027-07-01,2027,Q3-27,7,1412.8128,1130.25024
165,GO13,Bois Désiré,2027-07-01,2027,Q3-27,7,1091.496,873.1968
166,N4,Ouest Château-Thierry (OCT)*,2027-07-01,2027,Q3-27,7,2259.3967199999997,1807.517376
167,N8,Ouest Vron (OVron),2027-07-01,2027,Q3-27,7,3296.5632,2637.25056
170,AURA24,Mercoeur,2027-07-01,2027,Q3-27,7,3842.0659199999996,3073.652736
171,N3,Fontaine-lès-Boulans (FLB),2027-07-01,2027,Q3-27,7,2259.3967199999997,1807.517376
172,AURA26,Astet (La Verrerie),2027-07-01,2027,Q3-27,7,,
173,AURA27,Lespéron (La Fayette),2027-07-01,2027,Q3-27,7,,
174,GO16,Préveranges,2027-07-01,2027,Q3-27,7,1471.68,1177.344
180,GO29,Prospection EOL GO 2022,2027-07-01,2027,Q3-27,7,,
181,GO07,Prospection EOL Ouest 2022/2023 - 1 -,2027-07-01,2027,Q3-27,7,,
182,GO24,Prospection EOL Ouest 2022/2023 - 2 -,2027-07-01,2027,Q3-27,7,,
183,GO39,Prospection EOL Ouest 2022/2023 - 3 -,2027-07-01,2027,Q3-27,7,,
184,GO40,Prospection EOL Ouest 2022/2023 - 4 -,2027-07-01,2027,Q3-27,7,,
186,SO15,prospection éolien Bdx,2027-07-01,2027,Q3-27,7,,
187,B9,Prospection Eolien Bdx 8,2027-07-01,2027,Q3-27,7,,
189,AURA34,Repowering La Citadelle,2027-07-01,2027,Q3-27,7,1395.15264,1116.122112
190,AURA35,Repowering Ally Mercoeur,2027-07-01,2027,Q3-27,7,8900.72064,7120.576512
191,AURA36,Repowering Sources de la Loire,2027-07-01,2027,Q3-27,7,,
194,B8,Prospection éolien MPL,2027-07-01,2027,Q3-27,7,,
195,NGE10,Prospection NGE 10,2027-07-01,2027,Q3-27,7,,
197,NGE13,Prospection NGE 13,2027-07-01,2027,Q3-27,7,1175.38176,940.305408
202,NGE18,Prospection NGE 18,2027-07-01,2027,Q3-27,7,,
207,NGE5,Prospection NGE 5,2027-07-01,2027,Q3-27,7,,
208,NGE20,Prospection NGE20,2027-07-01,2027,Q3-27,7,,
209,NGE21,Prospection NGE21,2027-07-01,2027,Q3-27,7,,
212,AURA43,Prospection éolien AURA - 1,2027-07-01,2027,Q3-27,7,,
213,AURA44,Prospection éolien MC - 2,2027-07-01,2027,Q3-27,7,,
215,AURA46,Prospection éolien MC - 3,2027-07-01,2027,Q3-27,7,,
218,BFC01,Clérimois II,2027-07-01,2027,Q3-27,7,2119.2192000000005,1695.3753600000002
219,BFC02,Prospection éolien BFC - 1,2027-07-01,2027,Q3-27,7,,
224,BFC06,Prospection éolien BFC - 2,2027-07-01,2027,Q3-27,7,,
260,GO17,Prospection TL EOL 49/72,2027-07-01,2027,Q3-27,7,,
262,GE6,Vinets,2027-07-01,2027,Q3-27,7,3924.48,3139.5840000000003
263,ECO6,Ostrevent (OST),2027-07-01,2027,Q3-27,7,2161.16208,1728.9296640000002
264,NGE3,Repowering Chasse Marée,2027-07-01,2027,Q3-27,7,1165.57056,932.4564479999999
266,KEI4,Repowering Mont de Bézard II,2027-07-01,2027,Q3-27,7,3090.5280000000002,2472.4224
267,GO26,Repowering Pannecé,2027-07-01,2027,Q3-27,7,2649.024,2119.2192000000005
268,GO25,Repowering Plouguin,2027-07-01,2027,Q3-27,7,635.7657600000001,508.612608
271,NGE8,Repowering St-André,2027-07-01,2027,Q3-27,7,1716.96,1373.568
272,NGE11,Repowering St-Patrick Hermin,2027-07-01,2027,Q3-27,7,1412.8128,1130.25024
274,GO18,Repowering Vaux des Roques,2027-07-01,2027,Q3-27,7,1218.55104,974.840832
277,BFC12,Prospection éolien BFC - 3,2027-07-01,2027,Q3-27,7,,
279,GO33,Saint-Evroult-de-Monfort,2027-07-01,2027,Q3-27,7,,
280,GO05,Prospection EOL/PV,2027-07-01,2027,Q3-27,7,,
281,GO28,SEIDER (CRI ou HEU2),2027-07-01,2027,Q3-27,7,,
282,BFC14,Prospection éolien BFC - 4,2027-07-01,2027,Q3-27,7,,
283,GO04,Silfiac,2027-07-01,2027,Q3-27,7,1177.344,941.8752000000001
286,GO19,Repowering Ronchois,2027-07-01,2027,Q3-27,7,4768.243200000001,3814.5945600000005
289,SO14,Bruyeres - Glenic,2027-07-01,2027,Q3-27,7,1471.68,1177.344
290,GO10,Repowering Grand-Camp ,2027-07-01,2027,Q3-27,7,1177.344,941.8752000000001
292,NGE9,Repowering St-Patrick Valhuon,2027-07-01,2027,Q3-27,7,2754.98496,2203.987968
293,NGE19,XLCB 2,2027-07-01,2027,Q3-27,7,,
106,AURA01,Deux-Chaises et le Theil,2027-08-01,2027,Q3-27,8,,
107,AURA02,Massif du Devès,2027-08-01,2027,Q3-27,8,1493.166528,1194.5332224
108,AURA03,Chazemais (Les Brandes),2027-08-01,2027,Q3-27,8,,
114,NGE6,Bachant,2027-08-01,2027,Q3-27,8,2013.2582400000001,1610.606592
115,AURA04,Blomard - BMF,2027-08-01,2027,Q3-27,8,,
116,N15,Caumont-Chériennes (CC),2027-08-01,2027,Q3-27,8,2009.763,1607.8103999999998
117,ECO5,Les Cent Mencaudées (SOL),2027-08-01,2027,Q3-27,8,1747.62,1398.096
118,GE2,Bonnecourt-Chauffourt,2027-08-01,2027,Q3-27,8,,
120,ECO8,Bois de St-Aubert (WAL)*,2027-08-01,2027,Q3-27,8,1866.4581599999997,1493.1665279999997
121,GO08,Canville-les-deux-eglises (co-dev KDE),2027-08-01,2027,Q3-27,8,1677.7151999999999,1342.17216
122,KEI2,Bois Ricart,2027-08-01,2027,Q3-27,8,1631.1119999999999,1304.8896
125,AURA06,Saint-Angel,2027-08-01,2027,Q3-27,8,,
126,AURA08,Forêt de Bauzon,2027-08-01,2027,Q3-27,8,2609.7792,2087.82336
127,AURA09,Extension Sources de la Loire,2027-08-01,2027,Q3-27,8,1118.4768,894.78144
129,AURA10,Sainte-Eulalie,2027-08-01,2027,Q3-27,8,,
130,GO15,Marcillé,2027-08-01,2027,Q3-27,8,1398.096,1118.4768
132,N16,Moulin Blanc,2027-08-01,2027,Q3-27,8,2982.6048,2386.0838400000002
133,N12,Extension Fortel (XFB-62),2027-08-01,2027,Q3-27,8,1677.7151999999999,1342.17216
134,GO21,Extension Grand Camp,2027-08-01,2027,Q3-27,8,1006.6291200000001,805.303296
135,ECO7,Extension La Chaussée Brunehaut (XLCB),2027-08-01,2027,Q3-27,8,,
136,GO27,Extension Plaine de Beaunay,2027-08-01,2027,Q3-27,8,1677.7151999999999,1342.17216
138,N2,Febvin-Palfart Fiefs (FPF),2027-08-01,2027,Q3-27,8,1192.4593799999998,953.9675039999998
139,EC2,Fermes de Septenville (BOC),2027-08-01,2027,Q3-27,8,1286.24832,1028.9986559999998
140,GO11,FEVA (Co-Dev Nordex),2027-08-01,2027,Q3-27,8,838.8575999999999,671.08608
141,S18,Fond de plaine (Repowering),2027-08-01,2027,Q3-27,8,503.31456000000003,402.651648
142,GE1,Eparmonts-Repowering,2027-08-01,2027,Q3-27,8,1537.9055999999998,1230.32448
144,N1,Helfaut (SSO),2027-08-01,2027,Q3-27,8,2073.8424,1659.07392
145,AURA15,Trizac,2027-08-01,2027,Q3-27,8,4977.221759999999,3981.777408
147,NGE1,Repowering Boulay,2027-08-01,2027,Q3-27,8,1304.8896,1043.91168
150,AURA16,Cézens,2027-08-01,2027,Q3-27,8,,
151,N10,Le Moulin d'Hestrus (LMH-62),2027-08-01,2027,Q3-27,8,1118.4768,894.78144
152,AURA17,Saint-Cernin,2027-08-01,2027,Q3-27,8,,
153,ECO4,Mont de Bagny II (XMB),2027-08-01,2027,Q3-27,8,1555.3817999999999,1244.3054399999999
154,GO22,Les Moulins du Lohan ,2027-08-01,2027,Q3-27,8,7526.4168,6021.1334400000005
158,ECO9,Seuil du Cambrésis (RIB2),2027-08-01,2027,Q3-27,8,1381.8081816000001,1105.4465452800002
159,EC1,Frégicourt (COM),2027-08-01,2027,Q3-27,8,1491.3024,1193.0419200000001
161,GE3,Vallée de l'Arce Extension,2027-08-01,2027,Q3-27,8,3355.4303999999997,2684.34432
162,SE10,Montagne d'Aureille,2027-08-01,2027,Q3-27,8,,
163,AURA22,Chazottes / Rageade,2027-08-01,2027,Q3-27,8,2982.6048,2386.0838400000002
164,NGE7,Neuvilly-Briastre,2027-08-01,2027,Q3-27,8,1342.1721599999998,1073.737728
165,GO13,Bois Désiré,2027-08-01,2027,Q3-27,8,1036.9212,829.53696
166,N4,Ouest Château-Thierry (OCT)*,2027-08-01,2027,Q3-27,8,2146.4268839999995,1717.1415071999998
167,N8,Ouest Vron (OVron),2027-08-01,2027,Q3-27,8,3131.7350399999996,2505.388032
170,AURA24,Mercoeur,2027-08-01,2027,Q3-27,8,3649.9626239999993,2919.9700992
171,N3,Fontaine-lès-Boulans (FLB),2027-08-01,2027,Q3-27,8,2146.4268839999995,1717.1415071999998
172,AURA26,Astet (La Verrerie),2027-08-01,2027,Q3-27,8,,
173,AURA27,Lespéron (La Fayette),2027-08-01,2027,Q3-27,8,1677.7151999999999,1342.17216
174,GO16,Préveranges,2027-08-01,2027,Q3-27,8,1398.096,1118.4768
180,GO29,Prospection EOL GO 2022,2027-08-01,2027,Q3-27,8,,
181,GO07,Prospection EOL Ouest 2022/2023 - 1 -,2027-08-01,2027,Q3-27,8,,
182,GO24,Prospection EOL Ouest 2022/2023 - 2 -,2027-08-01,2027,Q3-27,8,,
183,GO39,Prospection EOL Ouest 2022/2023 - 3 -,2027-08-01,2027,Q3-27,8,,
184,GO40,Prospection EOL Ouest 2022/2023 - 4 -,2027-08-01,2027,Q3-27,8,,
186,SO15,prospection éolien Bdx,2027-08-01,2027,Q3-27,8,,
187,B9,Prospection Eolien Bdx 8,2027-08-01,2027,Q3-27,8,,
189,AURA34,Repowering La Citadelle,2027-08-01,2027,Q3-27,8,1325.395008,1060.3160063999999
190,AURA35,Repowering Ally Mercoeur,2027-08-01,2027,Q3-27,8,8455.684607999998,6764.547686399999
191,AURA36,Repowering Sources de la Loire,2027-08-01,2027,Q3-27,8,,
194,B8,Prospection éolien MPL,2027-08-01,2027,Q3-27,8,,
195,NGE10,Prospection NGE 10,2027-08-01,2027,Q3-27,8,,
197,NGE13,Prospection NGE 13,2027-08-01,2027,Q3-27,8,1116.612672,893.2901376
